humidity,pressure,wind_speed,precipitation,cloud_cover,month,day_of_week,prev_day_temp,latitude,longitude,elevation,min_temp_f
61.12743730460197,1022.5603457024384,0.4136840009027475,0.13582181862348355,72.87780544506475,9,1,83.42580218640839,28.521652660634324,-71.47082498780235,440.82100042116656,20.0
72.18113753371067,1004.7573263506987,6.574456468802962,0.13390955323734008,32.353041248549154,4,1,82.1872217809826,39.33437171535284,-96.77160081937059,98.98695237552829,20.0
51.81777614275764,1004.0293288663324,1.0376549707763458,0.07369925411967153,66.50559890066312,12,0,60.89181582314032,39.11980805923987,-93.3315581864702,664.0564985613865,20.0
88.30692496325764,1009.6203892329759,9.765879262842791,0.007091477358703708,55.65784285021533,10,1,57.31703450733032,29.683981195761802,-65.01754173069014,104.50970848626237,20.0
87.74683769652668,1021.2340482962575,8.548046073055023,0.04638035907562945,34.27309254279072,11,5,79.6968773476809,30.392687984384082,-74.40182203087032,60.22220816056332,20.0
45.10693774952185,997.3904603951097,3.8912791714955026,0.2535357458703266,13.457626710410775,10,1,81.71066748655271,38.095414272041765,-103.29379965362119,395.5779489495255,20.0
59.83491035354312,1013.9008076279532,6.193559716560313,0.08781497113730818,9.441889766048096,9,4,68.95589229794705,32.801720775604274,-124.379264211638,617.7268112706835,20.0
48.052698589006184,1008.2865981997895,1.8869407530569824,0.07729091380348863,83.15183331122236,4,3,72.02982988909852,28.890959393998227,-87.42955557236633,25.665508830983065,20.0
47.090429662648056,993.3514135084711,3.185421433947308,0.031314144858586385,91.8397542081558,10,3,58.99199996423027,39.63359197574964,-82.76519443231354,35.96035256697616,20.0
32.213216841271965,1023.9314993177579,8.619669529794812,0.04595764535531472,64.97880467642996,10,6,78.02809407924836,28.082950486726684,-85.95183859139722,811.4621296472807,20.0
66.57386003879381,1019.8713010803464,3.0741315921204126,0.2257096460059006,10.343411486048337,10,6,72.12428499571581,42.11287328289893,-66.92825893020722,827.8265336006218,20.0
60.16074139373169,1012.9225917329213,2.214263980932781,0.10980016177460653,40.20272168882407,9,6,67.62297289542988,35.29339048103655,-73.22173836007134,140.72060497738013,20.0
33.08872507499936,1022.5290864547121,3.4081927704243213,0.15482817930749604,72.89392001051573,11,4,52.10379946274385,27.114012077586015,-98.07009840916109,477.55242748845194,20.0
46.71878785419669,1023.3647100479901,8.80855497633712,0.06057691464212986,77.9820884010068,7,5,82.05772368789039,38.88144667061969,-121.22855075165714,292.7566930100156,20.0
84.49595315799922,1015.4181488357517,2.0414057023216685,0.09949206573550218,11.82186222910886,2,1,71.54079971345422,35.38326079149081,-96.43647382988019,500.7827743290675,20.0
44.37371344001835,1021.8506664181836,0.954359594706478,0.02855292031963382,0.003071884538241587,9,4,56.744188314253876,30.96115143589619,-83.64535880227862,993.4468015831582,20.0
38.693692325473386,1014.8735730834642,6.224217408676418,0.12223432806039843,71.2137045880605,4,0,71.22351409440685,33.4507876044771,-88.53741150637973,41.612780439252646,20.0
59.36716561665378,1014.007038588015,8.742873866424489,0.05579195613223623,35.659617598620564,8,3,73.71121739839907,30.966754871749977,-92.71177593734691,752.5038731826588,20.0
89.13902724663603,1010.9305689107592,0.5303453804904421,0.05843744199039752,25.448133161826025,7,6,68.4019617839129,30.260516714855683,-96.87086251908552,339.65084120282324,20.0
44.523316290690026,1017.635831977882,1.3713560915406764,0.10478877810532038,1.289746978952544,7,2,75.13356082846079,28.272168416874244,-107.37428761835682,415.20211672224667,20.0
70.32813284435272,987.9302552646537,0.7655926703041758,0.27532665471097384,54.02994067614997,8,0,70.35088817750184,32.25534266274952,-108.35919429652225,530.5590710730008,20.0
75.69717691972306,1024.0435379599464,2.1381043077802806,0.006614658309229908,85.11507354259817,1,6,83.17193537112519,30.019744126321413,-94.98611126445189,1279.5338137382469,20.0
44.25825263954398,1023.5921763872616,2.992376739601061,0.1741503165207152,95.76316462725879,5,5,51.87939775097574,38.66868974107834,-115.36381121422106,29.19603323624799,20.0
73.69298091671158,981.4623641517279,6.908053472419113,0.03458524481461356,56.574495061328925,2,0,53.71859979643462,38.67753482326613,-104.5588745855119,14.959754988469717,20.0
52.06698796315519,1021.2908375282382,5.2655316276775075,0.058684212922789636,51.44613277398942,2,4,56.0785072934019,35.03680485111277,-105.56124351739402,98.16670180620581,20.0
67.93834983561476,986.4434933736723,4.850153076744655,0.0022156991989469394,8.50563854892411,1,1,74.15598747115163,40.55889054940642,-89.77203190494794,2150.6004624158613,20.0
68.01178264565368,996.7559427129571,2.172216857034855,0.03581704585696388,54.887280154259976,5,3,72.5958555462433,41.826794380120965,-120.99906197821852,627.7670451657631,20.0
62.14648104448551,1017.1754128145803,9.208349225171542,0.06984235614676293,37.99790789653946,2,5,81.22206010733929,36.595329148685465,-75.2198791840943,476.79011029205225,20.0
35.4173862032645,988.0379948024154,3.1865492202196304,0.0057815652847954995,60.71352808835769,4,5,75.65071085093645,37.378703255268675,-91.25729717693588,24.09067780822952,20.0
80.11814973535428,1020.8983512059531,19.341212082974454,0.06754953535639746,38.87263478765467,3,2,67.79244206476073,30.657718195727305,-84.75039915344388,1056.438044904352,20.0
49.24680389830415,1021.6067088978871,5.027551885048863,0.26188124511245786,24.029912345036674,3,0,84.71411273622707,42.8973840141104,-82.81436577443404,837.6736284862011,20.0
